stamp;x;y;z
07/11/2020 12.47.34;-2,2936451;-7,902063;6,4499793
07/11/2020 12.47.34;-2,44448;-8,14268;6,4008985
07/11/2020 12.47.34;-2,670732;-7,69257;6,2045736
07/11/2020 12.47.34;-2,1918917;-7,165846;5,7808
07/11/2020 12.47.34;-2,4289176;-7,9104424;7,0832458
07/11/2020 12.47.34;-2,4971523;-7,548918;6,8091097
07/11/2020 12.47.34;-2,846706;-6,932411;6,1040173
07/11/2020 12.47.34;-2,681506;-7,599196;6,4284315
07/11/2020 12.47.34;-2,4720132;-7,8529816;6,691794
07/11/2020 12.47.34;-2,0757728;-7,727286;6,5445504
07/11/2020 12.47.34;-2,4145525;-7,633912;6,409278
07/11/2020 12.47.34;-3,2010477;-7,0341644;6,4978633
07/11/2020 12.47.34;-2,5761611;-7,237672;6,3099184
07/11/2020 12.47.34;-1,8411411;-7,4363904;6,968324
07/11/2020 12.47.34;-2,3355439;-8,304289;6,789956
07/11/2020 12.47.34;-2,2266076;-7,878121;6,149507
07/11/2020 12.47.34;-2,4648306;-7,8182654;5,590461
07/11/2020 12.47.34;-2,9257145;-8,189367;6,6882024
07/11/2020 12.47.34;-1,9991584;-7,290344;6,3542113
07/11/2020 12.47.34;-2,542642;-7,395689;7,529764
07/11/2020 12.47.34;-2,7030537;-6,5936313;6,9611416
07/11/2020 12.47.34;-3,252523;-6,35062;6,609194
07/11/2020 12.47.34;-2,6994624;-7,089231;7,4124484
07/11/2020 12.47.34;-2,3247697;-7,1191587;7,3466077
07/11/2020 12.47.34;-2,777274;-6,8462195;7,062895
07/11/2020 12.47.34;-3,2932243;-6,75524;6,3781533
07/11/2020 12.47.34;-3,3183637;-6,941988;7,01142
07/11/2020 12.47.34;-2,12246;-6,7121444;6,95755
07/11/2020 12.47.34;-2,6767175;-7,1023993;7,5046253
07/11/2020 12.47.34;-2,9951463;-7,038953;7,097611
07/11/2020 12.47.34;-3,1352072;-6,6056023;6,5948286
07/11/2020 12.47.34;-2,4851813;-7,0209966;6,5110316
07/11/2020 12.47.34;-2,5821466;-7,358579;7,575254
07/11/2020 12.47.34;-2,3894134;-6,543353;6,18542
07/11/2020 12.47.34;-3,3782187;-7,491457;6,621165
07/11/2020 12.47.34;-2,633622;-7,303512;6,307524
07/11/2020 12.47.34;-2,1404164;-7,6243353;6,613982
07/11/2020 12.47.34;-2,5570073;-7,9463553;6,707356
07/11/2020 12.47.34;-2,9975405;-7,177817;6,4583592
07/11/2020 12.47.34;-2,8514943;-6,7348895;6,5325794
07/11/2020 12.47.34;-2,2828712;-7,025785;6,76362
07/11/2020 12.47.34;-2,36188;-7,299921;7,1275387
07/11/2020 12.47.34;-2,7090392;-7,451953;6,8091097
07/11/2020 12.47.34;-2,8107927;-7,337031;6,0585275
07/11/2020 12.47.34;-2,0111294;-7,3322425;6,257246
07/11/2020 12.47.34;-2,4037786;-8,384495;6,679823
07/11/2020 12.47.34;-2,7964275;-7,753622;6,5218053
07/11/2020 12.47.34;-2,9173348;-6,6786256;6,172252
07/11/2020 12.47.34;-3,0131028;-7,204153;7,3310456
07/11/2020 12.47.34;-2,6324248;-6,465542;7,326257
07/11/2020 12.47.34;-2,6886885;-6,0681043;7,147889
07/11/2020 12.47.34;-3,4680011;-6,777985;7,0305734
07/11/2020 12.47.34;-2,7018566;-7,121553;6,266823
07/11/2020 12.47.34;-2,3068132;-8,030152;7,0329676
07/11/2020 12.47.34;-2,1990743;-8,192958;6,4260373
07/11/2020 12.47.34;-2,7030537;-7,177817;6,033388
07/11/2020 12.47.34;-3,1064768;-6,7588315;6,167464
07/11/2020 12.47.34;-2,4636335;-7,52737;6,8007298
07/11/2020 12.47.34;-2,3307555;-7,4723034;7,2867527
07/11/2020 12.47.34;-2,8634653;-6,9024835;7,016208
07/11/2020 12.47.34;-3,0669725;-6,685808;6,5361705
07/11/2020 12.47.34;-2,6970682;-6,757634;6,7001734
07/11/2020 12.47.34;-2,1511903;-7,443573;6,9743094
07/11/2020 12.47.34;-2,5953147;-8,157045;7,007828
07/11/2020 12.47.34;-2,7700913;-7,1754227;6,56131
07/11/2020 12.47.34;-3,2082303;-6,8893156;6,489484
07/11/2020 12.47.34;-2,3187842;-6,8450227;6,587646
07/11/2020 12.47.34;-2,540248;-7,1706343;7,345411
07/11/2020 12.47.34;-2,6791117;-7,017405;6,968324
07/11/2020 12.47.34;-2,6479871;-7,037756;6,5002575
07/11/2020 12.47.34;-2,5366566;-7,33344;6,730101
07/11/2020 12.47.34;-2,2960393;-7,2304893;6,71813
07/11/2020 12.47.34;-2,5701754;-7,606379;6,981492
07/11/2020 12.47.34;-2,9496565;-7,1347213;6,7600284
07/11/2020 12.47.34;-3,2980127;-6,5325794;6,361394
07/11/2020 12.47.34;-2,4540567;-7,285556;6,7504516
07/11/2020 12.47.34;-2,2960393;-7,678205;7,4926543
07/11/2020 12.47.34;-2,5785553;-7,231686;6,743269
07/11/2020 12.47.34;-2,9640217;-6,989872;6,421249
07/11/2020 12.47.34;-2,730587;-7,1227503;7,1311297
07/11/2020 12.47.34;-2,111686;-6,801927;6,897695
07/11/2020 12.47.34;-2,6659436;-7,750031;7,350199
07/11/2020 12.47.34;-2,9963434;-7,0485296;6,7492547
07/11/2020 12.47.34;-3,0071173;-6,692991;6,659472
07/11/2020 12.47.34;-2,493561;-6,872556;6,5565214
07/11/2020 12.47.34;-2,5582044;-7,2711906;7,3968863
07/11/2020 12.47.34;-2,823961;-7,004237;7,2628107
07/11/2020 12.47.34;-2,8574798;-6,716933;6,3949127
07/11/2020 12.47.34;-2,7138276;-7,0808516;6,7504516
07/11/2020 12.47.34;-1,8243817;-7,3418193;6,254852
07/11/2020 12.47.34;-2,2697031;-8,449138;6,4404025
07/11/2020 12.47.34;-3,0346506;-7,8912888;6,0142345
07/11/2020 12.47.34;-2,5139117;-7,645883;5,8262897
07/11/2020 12.47.34;-1,9979613;-7,443573;6,367379
07/11/2020 12.47.34;-2,5318682;-7,523779;7,195773
07/11/2020 12.47.34;-2,823961;-6,9108634;6,429629
07/11/2020 12.47.34;-2,5617957;-7,2460513;6,266823
07/11/2020 12.47.34;-2,6120741;-7,6111674;6,931214
07/11/2020 12.47.34;-2,2026656;-7,5644803;6,719327
07/11/2020 12.47.34;-2,5474305;-7,2352777;6,8127007
07/11/2020 12.47.34;-3,4739866;-6,9120603;6,728904
07/11/2020 12.47.34;-2,6611552;-6,851008;6,551733
07/11/2020 12.47.34;-2,4947581;-6,847417;7,321469
07/11/2020 12.47.34;-2,7868507;-6,9228344;7,3047094
07/11/2020 12.47.34;-3,13401;-6,9970546;6,7372837
07/11/2020 12.47.34;-2,802413;-6,9132576;6,9264255
07/11/2020 12.47.34;-2,528277;-6,989872;7,029376
07/11/2020 12.47.34;-2,622848;-7,392098;7,2819643
07/11/2020 12.47.34;-3,107674;-7,067683;6,5589156
07/11/2020 12.47.34;-3,405752;-6,6893997;6,9288197
07/11/2020 12.47.34;-2,3403323;-6,7324953;6,719327
07/11/2020 12.47.34;-2,4468741;-7,01142;7,3106947
07/11/2020 12.47.34;-2,598906;-7,2783732;7,0593038
07/11/2020 12.47.34;-2,44448;-7,0844426;6,542156
07/11/2020 12.47.34;-2,4947581;-7,4004774;6,3769565
07/11/2020 12.47.34;-2,1978772;-7,809886;6,314707
07/11/2020 12.47.34;-2,146402;-7,9726915;6,0441623
07/11/2020 12.47.34;-2,1775265;-7,9942393;6,081272
07/11/2020 12.47.34;-2,220622;-7,9810715;6,1507044
07/11/2020 12.47.34;-2,1571758;-7,8996687;6,2871737
07/11/2020 12.47.34;-2,098518;-7,81228;6,0202203
07/11/2020 12.47.34;-2,3116016;-7,839813;6,3302693
07/11/2020 12.47.34;-2,5151088;-7,666234;6,477513
07/11/2020 12.47.34;-2,4708161;-7,2711906;6,5948286
07/11/2020 12.47.34;-2,4361002;-6,7947445;6,803124
07/11/2020 12.47.34;-2,7712884;-7,067683;7,1730285
07/11/2020 12.47.34;-2,6755204;-6,9108634;6,9958572
07/11/2020 12.47.34;-2,5486276;-6,919243;6,975507
07/11/2020 12.47.34;-2,4372973;-7,36217;6,467936
07/11/2020 12.47.34;-2,5210943;-7,7943234;6,7767878
07/11/2020 12.47.34;-2,2972364;-7,6147585;6,2752028
07/11/2020 12.47.34;-2,5234885;-7,4926543;6,591237
07/11/2020 12.47.34;-2,468422;-7,2831616;6,6846113
07/11/2020 12.47.34;-2,706645;-7,1059904;7,064092
07/11/2020 12.47.34;-2,7018566;-6,55293;6,8665705
07/11/2020 12.47.34;-2,8562827;-6,703765;7,290344
07/11/2020 12.47.34;-2,9101522;-6,7863646;7,201759
07/11/2020 12.47.34;-2,5007436;-6,927623;6,8366427
07/11/2020 12.47.34;-2,457648;-7,297527;6,861782
07/11/2020 12.47.34;-2,384625;-7,457938;6,5577183
07/11/2020 12.47.34;-2,6120741;-7,908048;6,59004
07/11/2020 12.47.34;-2,9724014;-7,1885905;6,039374
07/11/2020 12.47.34;-2,2948422;-7,5525093;5,9543796
07/11/2020 12.47.34;-2,1188686;-8,263587;6,803124
07/11/2020 12.47.34;-2,078167;-7,811083;6,0489507
07/11/2020 12.47.34;-2,2625206;-7,8757267;5,851429
07/11/2020 12.47.34;-2,895787;-7,9942393;5,813122
07/11/2020 12.47.34;-2,4588451;-7,6626425;5,8238955
07/11/2020 12.47.34;-2,0159178;-7,7488337;6,30513
07/11/2020 12.47.34;-2,2182279;-8,154651;6,3578024
07/11/2020 12.47.34;-2,8742392;-7,8302364;6,1507044
07/11/2020 12.47.34;-3,309984;-7,2580223;6,1686606
07/11/2020 12.47.34;-2,5558102;-7,0593038;6,409278
07/11/2020 12.47.34;-2,1535845;-6,8988924;7,147889
07/11/2020 12.47.34;-2,6132712;-7,3442135;7,1023993
07/11/2020 12.47.34;-2,8993783;-7,219715;6,5098343
07/11/2020 12.47.34;-2,9963434;-7,374141;6,125565
07/11/2020 12.47.34;-2,396596;-7,2580223;6,147113
07/11/2020 12.47.34;-2,1176715;-8,103176;6,5804634
07/11/2020 12.47.34;-2,3930047;-8,334216;6,4248405
07/11/2020 12.47.34;-3,1399956;-7,606379;5,7760115
07/11/2020 12.47.34;-2,8072014;-7,4567413;6,0609217
07/11/2020 12.47.34;-2,4504654;-6,9491706;7,374141
07/11/2020 12.47.34;-2,694674;-6,2249246;7,21373
07/11/2020 12.47.34;-3,0262709;-6,7360864;7,1275387
07/11/2020 12.47.34;-3,453636;-7,386112;6,873753
07/11/2020 12.47.34;-2,4061728;-7,0569096;5,9304376
07/11/2020 12.47.34;-2,3092074;-7,8027034;6,9587474
07/11/2020 12.47.34;-2,542642;-7,7943234;6,7600284
07/11/2020 12.47.34;-3,05141;-7,0844426;6,3601966
07/11/2020 12.47.34;-2,8898015;-6,7253127;6,411672
07/11/2020 12.47.34;-2,4588451;-7,1275387;7,129933
07/11/2020 12.47.34;-2,566584;-6,927623;7,1275387
07/11/2020 12.47.34;-2,8682537;-7,0664864;7,1790137
07/11/2020 12.47.34;-3,0322564;-6,941988;6,8007298
07/11/2020 12.47.34;-2,8395233;-6,9048777;6,4870896
07/11/2020 12.47.34;-2,315193;-7,2843585;6,9970546
07/11/2020 12.47.34;-1,934515;-7,479486;7,0952168
07/11/2020 12.47.34;-2,529474;-7,5764513;6,7241154
07/11/2020 12.47.34;-3,3494883;-6,9826894;6,7504516
07/11/2020 12.47.34;-2,8754363;-6,7684083;6,667852
07/11/2020 12.47.34;-2,1571758;-6,585252;7,001843
07/11/2020 12.47.34;-2,5258827;-7,302315;7,3466077
07/11/2020 12.47.34;-2,7988217;-7,477092;6,7145386
07/11/2020 12.47.34;-2,5713725;-7,621941;5,9543796
07/11/2020 12.47.34;-2,0709844;-7,607576;5,997475
07/11/2020 12.47.34;-1,9812019;-8,6334915;6,566098
07/11/2020 12.47.34;-2,3247697;-8,087613;6,093243
07/11/2020 12.47.34;-2,9400797;-7,2723875;6,053739
07/11/2020 12.47.34;-2,6168625;-6,999449;6,2763996
07/11/2020 12.47.34;-2,3331497;-7,404069;7,0461354
07/11/2020 12.47.34;-2,5833437;-7,27957;7,15986
07/11/2020 12.47.34;-2,5270798;-7,2245035;5,967548
07/11/2020 12.47.34;-3,0262709;-7,7201033;6,2704144
07/11/2020 12.47.34;-1,7417817;-7,8745294;5,9603653
07/11/2020 12.47.34;-2,0685902;-8,847773;6,4380083
07/11/2020 12.47.34;-2,349909;-8,003817;5,8741736
07/11/2020 12.47.34;-2,7281928;-7,539341;5,8322754
07/11/2020 12.47.34;-2,2936451;-7,32506;6,1542954
07/11/2020 12.47.34;-2,348712;-7,603985;6,7863646
07/11/2020 12.47.34;-2,6288335;-7,3418193;6,851008
07/11/2020 12.47.34;-2,9233203;-7,1826053;6,579266
07/11/2020 12.47.34;-2,6204538;-7,3466077;6,469133
07/11/2020 12.47.34;-2,4851813;-7,383718;7,0712748
07/11/2020 12.47.34;-2,396596;-7,201759;6,8426285
07/11/2020 12.47.34;-2,8862102;-7,1191587;6,8773446
07/11/2020 12.47.34;-2,992752;-6,919243;6,7612257
07/11/2020 12.47.34;-2,6443958;-6,8605847;6,7085533
07/11/2020 12.47.34;-2,5689783;-7,4112515;7,7009497
07/11/2020 12.47.34;-2,7976246;-6,567295;7,289147
07/11/2020 12.47.34;-3,0095115;-6,481104;6,7612257
07/11/2020 12.47.34;-3,1507695;-7,0329676;6,9731126
07/11/2020 12.47.34;-2,682703;-7,055712;6,999449
07/11/2020 12.47.34;-2,3666685;-7,5201874;6,9527617
07/11/2020 12.47.34;-2,6874914;-7,2831616;6,7851677
07/11/2020 12.47.34;-3,0334535;-6,789956;6,027403
07/11/2020 12.47.34;-2,7712884;-7,37055;6,5206084
07/11/2020 12.47.34;-2,373851;-7,515399;7,050924
07/11/2020 12.47.34;-2,4899697;-7,076063;6,7803793
07/11/2020 12.47.34;-2,8323407;-7,3310456;6,5960255
07/11/2020 12.47.34;-2,8574798;-7,3897038;6,528988
07/11/2020 12.47.34;-2,4732103;-7,019799;6,4140663
07/11/2020 12.47.34;-2,6048915;-7,4723034;7,3645644
07/11/2020 12.47.34;-2,695871;-7,0209966;6,9371996
07/11/2020 12.47.34;-3,1878796;-6,7600284;7,1023993
07/11/2020 12.47.34;-2,9137435;-6,5349736;6,789956
07/11/2020 12.47.34;-2,5342624;-6,909666;7,2747817
07/11/2020 12.47.34;-2,60968;-6,969521;7,2268977
07/11/2020 12.47.34;-2,991555;-7,1646485;6,927623
07/11/2020 12.47.34;-2,825158;-7,1706343;6,447585
07/11/2020 12.47.34;-2,4169466;-7,398083;6,8557963
07/11/2020 12.47.34;-2,2026656;-7,9595237;6,5337763
07/11/2020 12.47.34;-2,5725696;-7,9475527;6,229713
07/11/2020 12.47.34;-2,753332;-7,4603324;5,8598084
07/11/2020 12.47.34;-2,6503813;-7,3442135;5,943606
07/11/2020 12.47.34;-2,2481554;-7,675811;6,823475
07/11/2020 12.47.34;-2,5953147;-7,383718;7,2460513
07/11/2020 12.47.34;-2,7377696;-6,6175733;6,045359
07/11/2020 12.47.34;-3,0705638;-6,8043213;6,8486137
07/11/2020 12.47.34;-2,1392193;-6,956353;6,5960255
07/11/2020 12.47.34;-1,8890251;-8,106767;6,8773446
07/11/2020 12.47.34;-2,7329812;-8,026561;6,2883706
07/11/2020 12.47.34;-2,885013;-7,41604;5,943606
07/11/2020 12.47.34;-2,1559787;-7,2747817;6,0609217
07/11/2020 12.47.34;-2,2002714;-7,705738;6,980295
07/11/2020 12.47.34;-2,6060886;-7,2340803;6,980295
07/11/2020 12.47.34;-2,731784;-7,120356;6,2285156
07/11/2020 12.47.34;-2,8742392;-7,3633676;6,6666546
07/11/2020 12.47.34;-2,4827871;-7,035362;6,7947445
07/11/2020 12.47.34;-2,5234885;-7,395689;7,3202715
07/11/2020 12.47.34;-2,6994624;-6,7708025;7,01142
07/11/2020 12.47.34;-3,13401;-6,465542;6,932411
07/11/2020 12.47.34;-3,064578;-6,8079123;7,395689
07/11/2020 12.47.34;-2,5689783;-6,612785;7,6015906
07/11/2020 12.47.34;-2,9592333;-6,2704144;7,451953
07/11/2020 12.47.34;-2,8335378;-6,603208;6,6870055
07/11/2020 12.47.34;-3,3183637;-7,7201033;6,9252286
07/11/2020 12.47.34;-2,1930888;-7,723695;5,843049
07/11/2020 12.47.34;-2,184709;-8,148665;6,293159
07/11/2020 12.47.34;-2,2709002;-7,9702973;6,2632318
07/11/2020 12.47.34;-2,5270798;-7,171831;5,887342
07/11/2020 12.47.34;-2,8634653;-7,358579;6,254852
07/11/2020 12.47.34;-2,2110453;-7,7213006;6,5577183
07/11/2020 12.47.34;-2,280477;-7,5788455;6,647501
07/11/2020 12.47.34;-2,3870192;-7,109582;6,4068837
07/11/2020 12.47.34;-3,1555579;-7,560889;5,9878983
07/11/2020 12.47.34;-2,6168625;-7,6410947;6,1890116
07/11/2020 12.47.34;-2,0470424;-7,776367;6,39611
07/11/2020 12.47.34;-2,1092918;-8,001422;6,417658
07/11/2020 12.47.34;-2,9616275;-7,763199;6,2225304
07/11/2020 12.47.34;-2,9376855;-7,3549876;5,9651537
07/11/2020 12.47.34;-2,087744;-7,4136457;6,4344172
07/11/2020 12.47.34;-2,3953989;-7,52737;6,8905125
07/11/2020 12.47.34;-2,3906105;-7,3298483;6,4511766
07/11/2020 12.47.34;-2,9017725;-7,669825;6,1542954
07/11/2020 12.47.34;-2,4959552;-7,703344;6,3230867
07/11/2020 12.47.34;-2,2002714;-7,917625;6,8091097
07/11/2020 12.47.34;-2,3187842;-7,503428;6,489484
07/11/2020 12.47.34;-2,9364884;-6,882133;6,602011
07/11/2020 12.47.34;-3,0142999;-6,7372837;6,6367273
07/11/2020 12.47.34;-2,8431146;-7,2328835;7,493851
07/11/2020 12.47.34;-2,6515784;-6,513426;7,013814
07/11/2020 12.47.34;-2,7401638;-6,587646;7,225701
07/11/2020 12.47.34;-2,8634653;-6,7013707;6,7863646
07/11/2020 12.47.34;-2,743755;-7,1143703;6,7241154
07/11/2020 12.47.34;-2,3786395;-7,4363904;6,915652
07/11/2020 12.47.34;-2,4971523;-7,800309;6,859388
07/11/2020 12.47.34;-2,6503813;-7,1347213;6,5361705
07/11/2020 12.47.34;-2,943671;-6,83784;6,5601125
07/11/2020 12.47.34;-2,6563668;-7,267599;6,742072
07/11/2020 12.47.34;-2,4265234;-7,589619;7,1622543
07/11/2020 12.47.34;-2,421735;-7,228095;6,7719994
07/11/2020 12.47.34;-2,6060886;-7,27957;6,588843
07/11/2020 12.47.34;-3,004723;-7,2484455;6,196194
07/11/2020 12.47.34;-2,5258827;-7,28795;6,815095
07/11/2020 12.47.34;-2,5366566;-7,4854717;7,0209966
07/11/2020 12.47.34;-2,6324248;-7,2747817;7,2460513
07/11/2020 12.47.34;-3,2860417;-6,599617;6,7684083
07/11/2020 12.47.34;-2,814384;-6,611588;6,8522053
07/11/2020 12.47.34;-2,6755204;-6,4128695;7,5525093
07/11/2020 12.47.34;-2,9819782;-6,1004257;7,771579
07/11/2020 12.47.34;-3,3626564;-6,187814;7,1622543
07/11/2020 12.47.34;-3,241749;-6,331466;7,499837
07/11/2020 12.47.34;-2,6324248;-6,2584434;7,4471645
07/11/2020 12.47.34;-2,6013002;-6,619968;7,3549876
07/11/2020 12.47.34;-3,3423057;-6,9970546;7,839813
07/11/2020 12.47.34;-3,4751837;-6,4104753;6,7767878
07/11/2020 12.47.34;-2,7353754;-6,5948286;6,9132576
07/11/2020 12.47.34;-2,529474;-6,92044;7,6973586
07/11/2020 12.47.34;-2,5881321;-6,443994;7,050924
07/11/2020 12.47.34;-3,2920272;-7,3106947;6,597223
07/11/2020 12.47.34;-2,954445;-7,1993647;6,0046577
07/11/2020 12.47.34;-2,3546975;-7,668628;6,5840545
07/11/2020 12.47.34;-1,9752164;-8,104373;6,277597
07/11/2020 12.47.34;-2,4289176;-8,176199;6,338649
07/11/2020 12.47.34;-2,9340942;-7,3346367;5,8107276
07/11/2020 12.47.34;-2,4839842;-7,3789296;5,961562
07/11/2020 12.47.34;-2,1894975;-7,7440453;7,1873937
07/11/2020 12.47.34;-2,542642;-7,00304;7,047333
07/11/2020 12.47.34;-3,0585926;-7,145495;5,7041855
07/11/2020 12.47.34;-2,6850972;-7,351396;6,184223
07/11/2020 12.47.34;-2,2421699;-7,644686;6,615179
07/11/2020 12.47.34;-2,2577322;-8,368932;6,4739213
07/11/2020 12.47.34;-2,5210943;-7,8050976;6,2225304
07/11/2020 12.47.34;-2,7868507;-7,0545154;5,9843073
07/11/2020 12.47.34;-2,208651;-7,589619;6,506243
07/11/2020 12.47.34;-2,2888567;-7,347805;6,931214
07/11/2020 12.47.34;-2,7449522;-7,3466077;6,6870055
07/11/2020 12.47.34;-2,6396074;-7,3549876;5,876568
07/11/2020 12.47.34;-2,552219;-7,7201033;6,1638722
07/11/2020 12.47.34;-2,0111294;-8,032547;6,4308257
07/11/2020 12.47.34;-2,123657;-8,22528;6,43322
07/11/2020 12.47.34;-2,5558102;-7,7691846;6,169858
07/11/2020 12.47.34;-2,743755;-7,2221093;6,31351
07/11/2020 12.47.34;-2,3511062;-7,225701;6,384139
07/11/2020 12.47.34;-2,4193408;-7,4567413;7,1754227
07/11/2020 12.47.34;-2,8455088;-7,16824;7,177817
07/11/2020 12.47.34;-2,7868507;-6,6056023;6,339846
07/11/2020 12.47.34;-2,9400797;-6,944382;6,408081
07/11/2020 12.47.34;-2,6192567;-7,347805;6,679823
07/11/2020 12.47.34;-2,2301989;-7,654263;6,752846
07/11/2020 12.47.34;-2,493561;-7,651869;6,6510925
07/11/2020 12.47.34;-3,0693667;-7,180211;6,567295
07/11/2020 12.47.34;-2,6443958;-6,799533;6,6307416
07/11/2020 12.47.34;-2,4983494;-7,0928226;7,2628107
07/11/2020 12.47.34;-2,7976246;-6,8103065;7,338228
07/11/2020 12.47.34;-2,7724855;-6,6175733;6,4284315
07/11/2020 12.47.34;-3,3243492;-7,5345526;6,7229185
07/11/2020 12.47.34;-2,9149406;-7,3897038;6,787562
07/11/2020 12.47.34;-1,9692309;-7,2568254;6,5349736
07/11/2020 12.47.34;-2,5809495;-7,5525093;7,0305734
07/11/2020 12.47.34;-2,815581;-7,050924;6,3805475
07/11/2020 12.47.34;-2,742558;-7,088034;6,554127
07/11/2020 12.47.34;-2,0566192;-7,4735007;6,5445504
07/11/2020 12.47.34;-2,3894134;-7,9463553;6,968324
07/11/2020 12.47.34;-2,5725696;-7,5225816;6,26802
07/11/2020 12.47.34;-2,3175871;-7,680599;5,631162
07/11/2020 12.47.34;-2,2828712;-7,7727757;6,423643
07/11/2020 12.47.34;-2,1871033;-8,137892;6,408081
07/11/2020 12.47.34;-2,4109612;-7,8386164;6,3206925
07/11/2020 12.47.34;-2,883816;-7,3298483;6,409278
07/11/2020 12.47.34;-3,0430303;-6,459556;6,8318543
07/11/2020 12.47.34;-2,5091233;-6,6187706;7,313089
07/11/2020 12.47.34;-2,7856536;-6,543353;7,702147
07/11/2020 12.47.34;-2,907758;-6,528988;7,4112515
07/11/2020 12.47.34;-3,1124623;-6,7109475;6,7372837
07/11/2020 12.47.34;-2,6144683;-6,981492;6,4511766
07/11/2020 12.47.34;-2,1751323;-7,699753;6,825869
07/11/2020 12.47.34;-2,480393;-8,331821;7,013814
07/11/2020 12.47.34;-2,6408045;-7,2568254;6,066907
07/11/2020 12.47.34;-3,2573113;-6,573281;6,539762
07/11/2020 12.47.34;-2,5761611;-6,8689647;6,9479733
07/11/2020 12.47.34;-2,5941176;-7,0066314;7,835025
07/11/2020 12.47.34;-2,7090392;-6,563704;7,1945763
07/11/2020 12.47.34;-3,0023289;-6,7959414;6,918046
07/11/2020 12.47.34;-2,834735;-7,0066314;6,555324
07/11/2020 12.47.34;-2,730587;-7,1969705;7,023391
07/11/2020 12.47.34;-2,5187001;-7,5165963;7,349002
07/11/2020 12.47.34;-2,7844565;-6,7851677;7,0126166
07/11/2020 12.47.34;-3,229778;-6,1303535;7,0581064
07/11/2020 12.47.34;-3,1771057;-6,1064115;6,625953
07/11/2020 12.47.34;-2,5905263;-7,00304;7,7093296
07/11/2020 12.47.34;-2,731784;-6,9228344;7,2843585
07/11/2020 12.47.34;-2,8275523;-6,9946604;6,7600284
07/11/2020 12.47.34;-2,9724014;-7,2963295;6,549339
07/11/2020 12.47.34;-2,4468741;-7,2029557;6,257246
07/11/2020 12.47.34;-2,4672248;-7,5920134;6,9348054
07/11/2020 12.47.34;-2,385822;-7,687782;6,811504
07/11/2020 12.47.34;-2,8323407;-7,290344;6,622362
07/11/2020 12.47.34;-3,1507695;-6,8007298;6,7827735
07/11/2020 12.47.34;-2,3295584;-6,7121444;6,8366427
07/11/2020 12.47.34;-2,859874;-7,2268977;7,7799582
07/11/2020 12.47.34;-2,730587;-6,501455;7,079654
07/11/2020 12.47.34;-2,9628246;-6,4990606;6,6534867
07/11/2020 12.47.34;-3,0334535;-7,004237;6,697779
07/11/2020 12.47.34;-2,1380222;-7,455544;6,8342485
07/11/2020 12.47.34;-2,067393;-7,583634;6,35062
07/11/2020 12.47.34;-2,2601264;-7,78355;6,093243
07/11/2020 12.47.34;-2,5845408;-7,967903;5,4779334
07/11/2020 12.47.34;-2,6060886;-7,908048;5,6586957
07/11/2020 12.47.34;-1,7034745;-7,773973;5,7365074
07/11/2020 12.47.34;-1,8794483;-8,232463;6,766014
07/11/2020 12.47.34;-2,19668;-7,6614456;6,3661823
07/11/2020 12.47.34;-2,9041667;-7,4232225;5,8813562
07/11/2020 12.47.34;-2,7150247;-7,4495587;6,1327477
07/11/2020 12.47.34;-2,3822308;-7,4447703;6,506243
07/11/2020 12.47.34;-2,1212628;-8,016984;6,3422403
07/11/2020 12.47.34;-2,1535845;-8,433576;6,167464
07/11/2020 12.47.34;-2,6922798;-8,025364;5,779603
07/11/2020 12.47.34;-2,4109612;-7,577648;6,479907
07/11/2020 12.47.34;-2,315193;-7,5908165;5,7017913
07/11/2020 12.47.34;-1,9752164;-8,043321;6,528988
07/11/2020 12.47.34;-2,2457612;-7,5165963;6,7684083
07/11/2020 12.47.34;-2,5103204;-7,1347213;6,4404025
07/11/2020 12.47.34;-3,0131028;-7,6470804;6,194997
07/11/2020 12.47.34;-2,9831753;-7,315483;6,229713
07/11/2020 12.47.34;-2,6539726;-7,5094137;6,969521
07/11/2020 12.47.34;-2,0757728;-7,3298483;6,471527
07/11/2020 12.47.34;-3,05141;-7,8386164;7,079654
07/11/2020 12.47.34;-3,015497;-7,2029557;6,329072
07/11/2020 12.47.34;-2,4253263;-7,1969705;6,585252
07/11/2020 12.47.34;-2,2948422;-7,524976;7,053318
07/11/2020 12.47.34;-2,3953989;-6,9108634;6,975507
07/11/2020 12.47.34;-2,954445;-7,132327;6,5589156
07/11/2020 12.47.34;-2,7665;-7,395689;5,8622026
07/11/2020 12.47.34;-2,6623523;-7,8853035;6,4020953
07/11/2020 12.47.34;-2,171541;-7,98586;6,799533
07/11/2020 12.47.34;-2,4971523;-7,4375877;6,8486137
07/11/2020 12.47.34;-2,5390508;-6,956353;6,851008
07/11/2020 12.47.34;-3,4715924;-6,495469;6,8426285
07/11/2020 12.47.34;-2,6420016;-6,3326635;6,6774287
07/11/2020 12.47.34;-2,7030537;-7,1287355;7,6111674
07/11/2020 12.47.34;-2,7377696;-6,8450227;7,067683
07/11/2020 12.47.34;-2,9963434;-7,2352777;6,5744777
07/11/2020 12.47.34;-3,1292217;-7,1083846;6,518214
07/11/2020 12.47.34;-2,3989902;-7,1742253;6,8222775
07/11/2020 12.47.34;-2,3570917;-7,2819643;7,1395097
07/11/2020 12.47.34;-2,6886885;-7,5106106;6,9838862
07/11/2020 12.47.34;-3,1387985;-6,7719994;6,731298
